nama_hotel,nama_pelanggan,rating,ulasan
XYZ,Nicky L.,"8,7",Beberapa kali menginap sebelum Covid dan selalu puas. Saat masa Covid mungkin kebersihan tempat tidur (apalagi terhadap serangga kecil) harus lebih diperhatikan jika kamar lama tidak ditempati. Untuk hal lainnya tetap baik seperti biasanya dan prokes juga baik.
XYZ,Vanessa J.,"9,7","Saya sangat menyukai fasilitas di hotel ini, hotel ini sangat bersih dan juga rapih. Selain itu, hotel ini sangat nyaman untuk ditinggali"
XYZ,Selvia T.,"5,1","Toilet kamar mandi sangat kotor,lantai kekuningan dan saluran air tersumbat sehingga ketika mandi air menggenang di kaki, sampai meluap, sangat memprihatinkan dgn status hotel bintang 4."
XYZ,Maya H.,"8,5","Kamarnya bersih, nyaman banget, makanannya juga enak. Pelayanannya ramah. Sukses selalu buat allium hotel terus tingkatkan kualitas yang terbaik ya?"
XYZ,Andhika F.,"9,4","Hotel yang bersih banget, bantalnya enak banget buat tidur. Mau cari makan di luar hotel juga tidak terlalu jauh, menyenangkan."
XYZ,Belinda O.,"5,5",Handuknya WAW buat standar hotel bintang 4 sangat2 hitam ğ?¤¦ğ?¼â?â??ï¸ makanan breakfast jauh dari kata enak .. semoga pelayanan kebersihan ditingkatkan dan menu sarapan lbh diperhatikan ( secara 150rb per orang loh..)
XYZ,Chi L.,6,Cuma 1 yang membuat penilaian saya tidak puas dan sangat tidak menyenangkan. Ada serangga di gordeng kamar hotel. Mohon pihak hotel selalu memperhatikan kebersihan kamar.
XYZ,Flarasia A. G.,"8,5","Hotel mudah dihubungi dan tidak banyak prosedur. Merayakan pesta ulang tahun sederhana di kamar king deluxe juga tidak menjadi masalah, mudah untuk mendapat izin hotel. Mendapat kamar dilantai yang cukup tinggi sehingga pemandangan terlihat cantik disini, sayangnya balkon tidak bisa diakses. Secara keseluruhan pelayanan yang diberikan sangat baik, hotel juga bersih. Fasilitas di kamar hotel tersedia. Namun sayangnya kolam renang sangat kotor dan tidak bisa diakses karena masa pandemi covid19. secara keseluruhan sudah cukup baik!"
XYZ,Candra D. K.,"9,4","Kamarnya bersih, breakfast okelah karena ada pandomi jadi di antar ke kamar, tidak buffe seperti pada umumnya. Cuma kemarin tambah breakfast buat 1 orang muahal sekali 150 ribu/orang. padal tidak buffe loh. untuk harga segitu terlalu mahal, menurut saya loh. Staf sampai satpam ramah, thanks Allium Hotel."
XYZ,Abednego,"9,7",Kamar bersih dan fasilitas lengkap.
XYZ,natalie M.,10,"Lobby bersih, pekerjanya ramah dan sangat helpful, kamar bersih, kamar mandi bersih, sarapan lengkap, pelayanan oke. Recommend"
XYZ,Irawati H.,"9,1","pelayanannya oke banget,semua staff dan satpam ramah, kamar bersih, proses checkin cepat, utk menu sarapan kurang ada rasa sih menurut saya tp menunya banyak pilihan, yg kurang dibagian area kolam renang terlalu kecil terlebih di area kolam anak kursi tunggu dibawah pohon yg byk semut. so far lumayan lah menginap dihotel ini, dari 10 nilainya 7."
XYZ,Selamat P.,"8,5","Secara umum hotelnya oke, makanan enak dan bervariasi, kebersihan dan fasilitas bagus, Tapi posisi kolam renang kurang tepat karena berada di luar atau depan lobby hotel sehingga apabila mau berenang harus melewati lobby. Dan tempat duduk untuk menunggu anak-anak berenang kurang, tapi secara overall oke, thanks."
XYZ,CEPI I.,"9,7","Kolam bersih, kamar bersih, nyaman, teamnya support dan responsif, akan datang lagi kesini."
XYZ,Hindarini R.,"5,4","Awalnya saya tdk ada komplain sebenarnya.pas saya mau chek out.saya agak kecewa kepada staff nya yg mempermasalahkan sprey yg kotor bekas cokelat anak saya.dan di tuduh kotoran itu bukan cokelat tetapi darah menurut staff nya.sampai2 suami saya di suruh ke kamar lagi untuk benar2 memastikan klw itu bukan darah...memangnya klw menginap di allium itu,,,sprey bekas pakainya gk boleh kotor sedikit pun ya???baru kali ini saya dapet pengalaman hotel yg seperti ini.sayang sekali,,,padahal hotel bintang 4 yg recommended di wilayahnya. makanan banyak variasi tapi rasanya standar aja.tdk yg begitu berkesan buat saya.apa lagi di tambah kecew saya saat chek out.jadi membuat saya tdk puas menginap di hotel allium tangerang semoga komplainan saya ini bisa menjadi masukan untuk hotel allium kedepannya. terima kasih"
XYZ,bimozix,10,"Awesome.... Area parkir luas terutama buat roda 4 tersedia outdoor n indoor parking. Hanya saja tuk parkir motor agak terbatas terutama jika sedang ada event d hotel. Tp soal keamanan ga perlu ragu coz security banyak n bnr2 aman n ketat. Ga bsa keluar masuk kendaraan sembarangan. Agak ribet tp semua demi keamanan kita jg. Pelayanan ramah n dilayani dengan baik. Baik dr resepsionis sampe petugas lainnya. Proses check in n check out baik n cepat. Ga perlu menunggu lama. Interior hotel n jg kamar bagus, menarik, nyaman n jg bersih pastinya. Room cukup luas. Akses kartu buat kunci kamar hanya bisa d gunakan sesuai lantai dmn kmr kita berada. Jd lagi lagi demi keamanan. Jempol deh soal keamanan jd ga sembarangan org bsa masuk. Fasilitas hotel jg lengkap, kolam renang, gym, resto, dll. Lokasi hotel sangat strategis, dkt dngn bandara n jg stasiun yg dilintasi kereta tangerang jakarta. D sekitar hotel terdapat bnyk tmpt makan, baik mkn berat maupun mknan ringan. Menu breakfast sangat lengkap n yummy. Banyak pilihan dr menu lokal, tradisional, maupun internasional. Overall great n nice place, great service, great taste of food on resto, fully recommended."
XYZ,AYU S. H.,"9,7","Sangat nyaman sekali. Kamar bersih, pelayanan sangat baik, ruangan sangat menyenangkan. Dan untuk breakfast sangat banyak pilihan serta enak sekali makanannya. Check in dan check out sangat cepat. Suasana sangat tenang, cocok sekali untuk beristarahat saat weekend. Next akan segera menginap disini lagi. Terimakasih traveloka untuk promo epic nya! Ditunggu promo2 epic selanjutntya."
XYZ,Boy h.,"8,8","Proses check-in cepat pelayanan ramah dan tempat bersih makananya juga enak, thank you Traveloka."
XYZ,Benny K.,"9,7","Tempatnya nyaman dan bersih, tidak kecewa memilih hotel ini untuk bermalam."
XYZ,Justin D. H.,"6,5","AC di kamar yang semalam 720 ribu, ternyata panas, hanya berasa angin-angin, Waktu komplain pertama orang maintenance datang dibilang memang karakter AC-nya dinginnya lama, tapi 3 jam berlalu AC tetap tidak dingin, Akhirnya saya komplain lagi, baru teknisi menservis dengan menambahkan freon, barulah AC-nya mulai mendingin, kedua, Handuk-handuk yang disediakan harusnya sudah dimusiumkan karena banyak noda-noda dan terlihat agak kotor, kemudian bed covernya ada noda-noda hitam tetap dipakai, Harusnya juga sudah dimusiumkan, karena ini yang tempel pada kulit kita yang menggunakan, jadi agak berasa bagaimana gitu. Kamar mandinya keliatan kabel-kabelan dibelakang cermin wastafel. Untuk sekelas hotel allium harusnya tidak terlihat makanan di restoran berasa agak terlalu mahal juga. Kolam renangnya banyak daun-daun tidak dibersihin."
XYZ,Yoshita Y.,"5,1","Pelayanannya sangat buruk, tidak rekomen banget menginap di sana, sprei atau bed cover kotor atau ada noda sedikit saja masa disuruh ganti 1,7juta. Mau meres ya? Lalu kalau mau di laundry sama mereka dicharge 500rb. Parah deh hotel ini, jangan menginap di sana ya travelers. Baru pernah menginap di hotel kayak gini."
XYZ,Yesi I. D.,"8,5","Kebersihan terjamin, breakfast-nya mantap, pegawainya ramah-ramah. Thank you."
XYZ,Herdiawan,"8,5",Kamarnya bersih dan makanannya enak.
XYZ,Dwiaryo D.,"9,7",Kamar luas dan bersih dan islami.
XYZ,Boy p. p.,10,Sangat menarik lah pokoknya dari segi pelayanan internet dan kebersihan mantap pol.
XYZ,Ade H. M.,"8,5","Kamar bersih, nyaman, rapi, makanan enak."
XYZ,Liefia,"9,4","Hotel allium bagus dan besar serta bersih, breakfastnya juga enak cuma agak jauh buat kemana-mana secara keseluruhan oke."
XYZ,Mari S.,"6,2","Saya kecewa atas kebersihan di kolam renang anak-anak di samping luar. Banyak dedaunan yang berjatuhan tidak dibersihkan dan ruang fitness tidak ada pelayanan dari pihak hotel dari menyalakan AC ataupun penyediaan handuk. Tapi keesokannya receptionist beda lagi dan seakan akan mengusir dan tidak mau tahu harus jam 12.00 harus keluar. Makanan kita keluar 11.40 sudah kita keluar saja deh. ditambah dengan makanan pagi, Mungkin faktor tamu hanya sedikit sehingga penyediaan makanan juga sedikit."
XYZ,Ade H. M.,"8,5",Bersih nyaman parkiran. Luas. Makanan enak.
XYZ,Anisa D. Y.,"8,5","Sangat nyaman untuk fasilitasnya, pekerja yang sangat ramah, kamar hotel yang bersih, pokoknya recommended banget!"
XYZ,sigit g.,"8,5","Kamar bagus, bersih nyaman, sarapannya juga enak-enak, staffnya pun ramah."
XYZ,Heriyanto,"9,7","Kamar nyaman dan bersih, tapi untuk dessert breakfast kurang lengkap contoh puding."
XYZ,Juan C. s.,"8,5","Staf ramah, kamar bersih, good menu."
XYZ,Lenny N.,"9,7","Kamar persis di foto, bersih, luas, pelayanan ramah."
XYZ,Clarina D.,"9,7","Kamar bersih dan nyaman. Makanannya lumayan enak, pelayanannya sangat ramah. Top deh!"
XYZ,hj Nova s.,"8,5","Hotelnya bersih dan nyaman, makanannya juga enak-enak dan sedap dan fasilitasnya lengkap dan akses ke mana-mana dekat sekali pokoknya keren deh. Ajak keluarga kalian holiday ke hotel allium deh."
XYZ,Andrew,"8,8","Makanan kurang enak untuk bintang 4, cuma kamar cukup bersih."
XYZ,Andrew,"9,1","Kamar bersih, tapi sarapan sangat kurang enak untuk ukuran bintang 4."
XYZ,PB,"9,4",Kamar bersih dan rapi. Hanya saja linglung pintu keluar hotelnya soalnya bukan dipinggir jalan.
XYZ,Si Ngo,9,"Kamar sesuai di foto, rapi bersih, cuma tempat tidur tidak wangi."
XYZ,Dyah P.,"8,5","Bersih, nyaman, fasilitas komplet, makanan standar, saat saya menginap handle kamar mandi agak rusak jadi tidak bisa ditutup dari luar, But it's oke, overall memuaskan."
XYZ,Catharine,6,"Kamarnya sih bersih dan nyaman, namun fasilitas sarapannya cukup mengecewakan, kurang variatif dan bahkan rasanya hambar ğ??"
XYZ,Ryan H.,"8,5","Kamar bersih, rapi, wangi, luas dan nyaman, pemandangan lumayan bagus, staf pelayanannya baik dan ramah sangat membantu sekali."
XYZ,juliansyah a. p.,"9,4","Kamar nyaman, pelayanan ramah hanya saja pas sarapan menu yang habis tidak ditambah, area restaurant kotor, rasa tidak terlalu enak sepertinya banyak menu yang tidak segar."
XYZ,rahmi p. l.,"8,8","Pelayanannya baik banget, terlebih kaka resepsionis ka Nouri. Kamarnya bersih, makannya juga enak. Tidak menyesal deh tinggal disana."
XYZ,Aditya N. R.,"8,5","Kamar bersih, nyaman, petugas ramah"
XYZ,Rinaldi,10,"Pelayanan yang diberikan oke, kamar bersih, makanan enak."
XYZ,Yunanto,"7,9",Kamar cukup bersih. Sayang kolam renang kecil. Kotor. Breakfast kurang variatif dan kurang enak
XYZ,Ferdy A.,"9,4",Tempat bersih. Pelayanan ramah dan baik.
XYZ,Yusri S.,"8,5","Kamar lumayan bersih, makanannya enak, cuma parkiran mobil sempit untuk ukuran allium dan kolam renang dekat dekat parkir mobil."
XYZ,Fitriyah,"9,7","Posisi hotel strategis dipinggir jalan raya, dekat terminal dan stasiun Batu ceper dan tidak jauh dari mal Tang-City. Interiornya dan gedungnya modern. Pelayanannya ramah, ruangan bersih dan breakfastnya mantap."
XYZ,Anugerah P.,"9,7","Nyaman, bersih. Recommended."
XYZ,Fitriyah,"9,7","Hotelnya bersih terawat, staf ramah, breakfast-nya enak."
XYZ,Dyah A. K. N.,"9,4","Makanannya enak, resepsionisnya baik, semua stafnya ramah, bersih kamarnya, suka, puas sepuas-puasnya."
XYZ,SELAMAT S.,"8,5",Bersih dan sarapannya banyak varian
XYZ,Rita R.,"9,1","Kamar bersih, menu sarapan paginya/breakfast banyak dan enak cuma 1 kemarin room servicenya agak lama, semuanya oke."
XYZ,Angga P. H.,"5,9","Makanannya tidak enak di lidah kami, nasgor juga tidak enak, padahal nasgor adalah minimal standar enak biasa di hotel. Koridor lantai 7 full bau tidak sedap dari asap rokok dan bau-bau lain. Bulan madunya jadi kurang puas."
XYZ,Egia f.,"9,1","Nice place, good service, bersih dan nyaman."
XYZ,Albert H.,"9,7","Lokasi cukup strategis, ada beberapa tempat kuliner khas lokal, tidak jauh dari Mal, kamar besar dan bersih. Sarapan sangat bagus"
XYZ,Novitasari,"9,6","Saya senang menginap di hotel ini, tapi sangat disayangkan ada sedikit yang mungkin lebih perlu diperhatikan, dengan hotel kelas berbintang 4 mohon diperhatikan kembali kebersihan pada kamar, saya beberapa kali menjumpai kecoa kecil yang sangat menganggu bahkan sampai masuk ke dalam minuman hingga muntah mohon segera ditindak lanjuti untuk selanjutnya, overall semua pelayanan bagus. Terima kasihğ???"
XYZ,wilma a.,"9,7",Pelayanan ramah dan bersih.
XYZ,Febriana K. R.,"9,7","Lokasi nyaman dan tenang untuk istirahat, makanan restoran lumayan, kamar dan common spaces bersih."
XYZ,Lim L. J.,"8,8",Sangat puas menginap di Allium kamarnya bersih pelayannya ramah makanannya banyak pilihannya untuk orang sakit disediakan kursi roda di lobby.
XYZ,Yenlin,10,"Murah dan bersih, pelayanan juga puas."
XYZ,MUHAMMAD F. M.,"9,7","Baik dan nyaman dan sesuai dengan yang kami inginkan, baik itu terkait dengan kebersihan, pelayanan, maupun makanan sarapan paginnya. Pokoknya ok, sip"
XYZ,I Made R. J.,"9,4","Hotel bersih, pelayanan ramah. Sarapan pagi lengkap dan enak. Cuma waktu check in nya aja yang begitu lama mungkin nanti bisa di koordinasikan lagi sama pelayanan kamar jadi bisa memberi info ke tamu saat chek in berapa lama tamu harus nunggu. Thanks"
XYZ,Ny tya,"8,8",Lebih diperhatikan kebersihan dan kenyamanan dalam kamar.
XYZ,Johannes,"9,7","Menginap di hotel ini bersama keluarga saya untuk tahun baruan, hotel ini mengadakan acara hiburan dan dinner buffet, acara hiburan sangat meriah untuk ditonton sambil menikmati makan malam yang enak, kamar hotel bersih dan fasilitas hotel lengkap, sarapan sangat variatif dan rasa yang enak, hotel yang sangat ramah pula untuk membawa anak kecil, saya sangat merekomendasikan hotel ini untuk liburan."
XYZ,Dani r. d.,"9,1","Bagus, bersih, untuk breakfast kurang variasi dan untuk rasa kurang terasa."
XYZ,NOVI S.,"6,6","Security menilai orang dari cara berpakaian, saya dan pasangan datang pakai kaos  sendal jepit masuk di curigai begitu sampai di resepsionis dan bilang udah booking security tadi baru minta maaf. lantai kamar mandi kotor, handel pintu rusak jadi tidak bisa rapat, yang lainnya sih ok.."
XYZ,Ghea A. N.,"8,5","Pelayanan baik, ramah dan sangat membantu tamu. Kamar besar, nyaman, bersih. Untuk room service sayangnya tidak semua tersedia, agak kecewa."
XYZ,Fairus A.,"9,1","Kamar bersih, resepsionis ramah, makanan enak"
XYZ,Banu G.,"9,7","sangat nyaman, ramah, bersih..."
XYZ,Feno T.,"9,3",Hotel cukup tidak jauh dari Bandara Soetta. Harga cukup bersaing. Pelayanan baik dan ramah. Hotelnya cukup bersih. Fasilitas free WiFi cukup baik. Minus nya adalah menu breakfast kurang variasi untuk standard level hotel bintang 4.
XYZ,juliansyah a. p.,"8,8","Kenyamanan oke, makanan oke, kebersihan oke, hanya saya waktu pagi ada petugas Hotel yang membuka pintu dan masuk kamar padahal posisi pintu tertutup dan terkunci, apakah ia memegang kunci duplikat saya tidak tahu, dan pilihan jenis kopi dikamar lebih ditambah lagi, saluran televisi banyak yang tidak jelas gambarnya, terima kasih."
XYZ,Heri T. W.,"6,9","Hotel bagus,pelayanan bagus semua bagus. Cuma sayang aja kalau ada yang kotor dan tidak bisa di bersihkan pada sprei atau selimut terkena denda. Padahal kebersihan hotel bukannya jadi service dari pihak hotel dan mereka hrsnya sudah ada budgeting itu. Pelayanan terutama saat breakfast.terkendala kurangnya karyawan bagian pramusaji. Sekelas bintang 4 masih kalah jauh dengan hotel lainnya dengan kelas yang sejenis"
XYZ,anis u.,"9,4","Baik, bersih, check in cepat tapi pas mandi untuk air panasnya ga stabil"
XYZ,Natalia P.,10,Hotel bersih dan sarapannya memuaskan (banyak pilihan menu)
XYZ,Twondo N.,"8,5",Bersih dan nyaman nanti balik lagi sama keluarga
XYZ,Mubarak A. P.,10,Hotelnya nyaman dan bersih serta dekat dari bandara. Pelayanan baik. Menu makanan banyak variasi. Akses terjangkau. Ya sebandinglah dengan harganya.
XYZ,Rakhmadi N.,"8,5",Hotelnya nyaman dan bersih. Pokoknya mantap.
XYZ,Erwin,"8,8","Hotel cukup bersih, pelayanan bagus Dan ramah. Kolam renang Dan fitness center cukup Baik..hanya lampu Dan penerangan kurang..mohon ditingkatkan lagi"
XYZ,ivan s.,"9,7","Nyaman, bersih, strategis memuaskan seusai dengan yang tertera di website."
XYZ,sri p.,"7,3","Makanan, room service, kebersihan, pelayanan ok. Tp sayang karena kolam renang posisinya di depan, ketika ada acara seperti wisuda suatu kampus, kolam renang nya jadi kotor karena banyak yang duduk2 disana, anak kecil pipis dipinggir kolam, makan dipinggir kolam, bahkan ada yang ngerokok. padahal seharusnya kolam renang dijaga petugas hotel agar kenyamanan penghuni hotel yang akan berenang terjaga. Atau seharusnya dibuat pintu khusus, agar pihak luar tidak masuk ke kolam renang. Sangat sangat tidak nyaman untuk berenang. ğ??ª"
XYZ,andreas a. w.,"9,4","Hotel ini sangat baik dari kebersihan, pelayanan juga fasilitas dan makanannya. Untuk berikut saya pasti bermalam lagi dech"
XYZ,Nony N.,10,"Hotelny bersih, pelayanan bagus dan begitu masuk sudah harum, cuma kemarin pas ada acara wisuda jadi semeraut, smp kesan seperti pasar dan gak nyaman lagi"
XYZ,Teddy Y.,"9,1","Kamarnya bersih tapi kurang kedap suara karena suara dari luar masih kedengaran. Pelayanan hotel juga ramah dan memuaskan. Menu sarapan beragam dan enak. Liburan keluarga, Alhamdulillah menyenangkan."
XYZ,E CHAIRUSNDARU M. E. H.,10,Makan enak. Kamar bersih.
XYZ,rannu g. l.,"9,4","Hotel bagus, makanan oke, kebersihan juga oke"
XYZ,rannu g. l.,"9,4","Penginapan oke, tempatnyapun sangat strategis makanan oke kebersihan ok"
XYZ,Mridho I.,10,"Sangat memuaskan, tempatnya bersih, makanannya enak-enak, letaknya strategis. Recommended."
XYZ,ariyananda p.,"8,4",Tempatnya oke dan bersih Namun setiap lorong nya terkesan seram dan angker Karena pencahayaan yang minim
XYZ,Khoiri,"9,1","Hotelnya bagus, dan kamarnya bersih"
XYZ,Yosep S. S.,"8,5","Pertama Kali bermalam di Allium Hotel, check in tengah malam dan pelayanan oke, kebersihan kamar ok, sarapan pagi ok, diantar ke bandara dengan mobil pick up dari hotel."
XYZ,Rena R. R.,10,"Staf ramah, bersih dan wangi, kamar nyaman, breakfast rasanya enak dengan menu yang lengkap dan variatif. Kolam bagus dan ada untuk anak. Di depan hotel ada rumah makan bebek bisa delivery ke hotel jadi gampang cari makan malam. Recommended untuk staycationğ??ğ?¿ğ??ğ?¿"
XYZ,RIZKI A.,"9,4",Pelayanannya oke. Kamarnya bagus dan bersih. Lokasi strategis.
XYZ,NURAINI S.,"9,6","Sangat nyaman dengan kondisi hotel yang bersih naum sayang kolam renangnya di luar, untuk sarapa nya the best lah"
XYZ,Alex K.,"9,7","Dari pelayanan, kebersihan, makanan mantap."
XYZ,Muhammad F. M.,10,"Memuaskan sekali. Keramahan pelayanan, kebersihan yang baik. Pokoknya yahud."
XYZ,I N. N. S.,"9,7",Hotel bersih pelayanan juga oke
XYZ,adityo w. f.,10,"Bersih, pelayanan bagus dan sangat ramah, nyaman"
XYZ,Peleson M.,"9,7","Pelayanan baik skali,makanan juga enak,lokasi sangat strategis di pusat kota tangerang,kebersihan baik ."
XYZ,Hendrianto H.,10,Pelayanan bagus...makanan enak...kamar bersih....
XYZ,Eka Y. W.,10,pelayanan yang diberikan memuaskan dan kebersihan serta kenyamanan hotel cukup bagus
XYZ,Friyanka H. S.,"8,5",Hotelnya bersih dan sangat nyaman untuk keluarga
XYZ,Istiyuniasih,"8,5",Bersih bagus pelayanan ramah tamah
XYZ,adityo w. f.,10,"Aman, bersih, pelayanan memuaskan."
XYZ,MUHAMMAD F. M.,10,"Sangat memuaskan, lokasi mudah di akses, hotelnya bersih, nyaman, makanan enak dan lezat, pelayanan ramah dan di antar langsung ke bandara."
XYZ,Guest,"8,5",Bagus dan bersih ramah dan memuaskan..
XYZ,Yadi S.,10,"Kamar hotel bagus, bersih dan sangat memuaskan. Karyawannya juga sangat ramah... terima kasih"
XYZ,Pt A. I.,10,"Kebersihan, Pelayanan, Lokasi, Kenyamanan & Makanan udah pas"
XYZ,Agung N.,"9,3","Tempat sampah modelnya tolong diganti, jangan yang tutupnya harus dibuka manual. Masak iya tiap buang sampah mesti nyentuh lid-nya. Sampah di tempat sampah kamar mandi belum dibersihkan pas check in. AC bermasalah, tapi teknisi yang handle cukup tanggap."
XYZ,Guest,"8,5","Kebersihan bagus, nyaman, hanya untuk breakfast makanan kurang tasty dan variatif."
XYZ,Afiyon K.,"8,7","Dekat dengan bandara, Aman, Bersih dan Nyaman"
XYZ,Susanti M.,"8,5","Kamar bersih, cek in ok, cek out ok. Harga gak terlalu mahal dibanding fasilitas yg didapat"
XYZ,hj party,"9,7","Senang menginap disana, terutama kebersihan tempatnya sangat memuaskan"
XYZ,dwi p.,"8,5","Hotel bersih, sarapan enak, cocok untuk liburan keluarga"
XYZ,Herdi R.,10,Saya liburan akhir tahun ke Hotel ini bersama dengan keluarga. Cukup memuaskan. Bersih. Ramah dan makanannya mantap. Thanks Allium. Thanks Traveloka.
XYZ,ari p.,"9,1","Nice, tapi kurang tempat sampah di depan xray lobby masuk, overall puas."
XYZ,Adi H.,9,"Secara keseluruhan cukup memuaskan, mulai dari pelayanan, makanan, kenyamanan hanya kurang di kebersihan (karena ada semut di kamar)."
XYZ,agung b.,10,"Kamar terang dan bersih, sarapan pagi banyak variasinya, mohon dapat ditambahkan makanan rebus (jagung, ubi,pisang, singkong) yang kualitas bagus."
XYZ,dadang m.,"9,7","Hotelnya nyaman, bersih, makanannya enak dengan pelayanan yang ramah. Sayang host dan sound sistem acara malam tahun baru kurang bagus."
XYZ,I***l,10,tempatnya bersih wangi dan nyaman
XYZ,D***r,"8,5",Hotelnya bagus. Kamarnya luas dan bersih. Sarapannya juga enak. Saya senang menginap di sana dan berharap bisa menginap lagi segera.
XYZ,J***n,"8,2","Saya memperpanjang masa tinggal saya dan kamar saya diupgrade ke kamar eksekutif. Tetapi hari yang diperpanjang tidak termasuk. Saya berada di luar ketika saya mendapat info bahwa sayangnya saya harus memindahkan semua barang saya ke dalam kamar karena mereka tidak dapat memberi saya kamar upgrade lagi. Jadi karena saya tidak dapat kembali ke hotel, staf memindahkan barang-barang saya dengan permintaan khusus saya agar staf wanita yang melakukannya karena saya memiliki beberapa barang pribadi. Mereka mengirimi saya video saat melakukannya ke WA saya, tindakan yang luar biasa. Hotel yang sangat direkomendasikan untuk menginap karena sangat bersih dan luas, juga harganya terjangkau. Sejauh ini, saya tidak melihat banyak perbedaan antara deluxe dan eksekutif. Saya merasa hanya kamar mandi eksekutif yang sedikit lebih besar tetapi hanya sedikit, itu saja. Sampo & sabun mandi disediakan serta 2 sikat gigi. 2 handuk juga ditemukan bersih & putih. Semua staf luar biasa!!!"
XYZ,J***n,"9,1","Saya memesan kamar deluxe tetapi mendapat peningkatan kamar oleh Ibu Bety Nomor kamar saya adalah 302, di pojok. Saya membawa 2 koper besar, jenis karpet membuat saya sangat lelah untuk menyeretnya. Saya pikir karpet yang lebih bagus seharusnya lebih baik. Kamarnya cukup luas dan bersih. Namun sayangnya, 2 sendok tehnya sangat kotor. Semua staf hotel sangat ramah dan bersahabat, terutama Ibu Bety. Memesan kamar dengan sarapan tetapi tidak dapat datang. 13 menit dengan mobil ke mal Tangcity. Ada roti O, toko polo, dan kereta bawah tanah di dalam hotel. Pasti akan kembali lagi. Terima kasih tim!! Kerja yang bagus."
XYZ,Clifford P. M.,"9,4","Hotelnya bagus, stafnya ramah, kamarnya bersih, dan saya senang untuk kembali lagi dalam waktu dekat."
XYZ,M***a,10,"Wangi, bersih, petugasnya juga ramah"
XYZ,G***t,"8,3",Toilet dan kamar mandi tidak bersih.
XYZ,Eka W.,10,"Bagus, tiap ke jakarta menginap disini selain nyaman, pegawainya juga ramah, satpamnya juga ramah, kamarnya bersih, recomended deh."
XYZ,Sekararum A.,"9,7","Tempat yang bagus untuk melarikan diri sejenak dari rutinitas. Semua staf sangat baik, kamarnya bersih, semua layanannya sangat baik. Karena nyaman, saya lupa memotret fasilitas atau kamarnya. Anak-anak saya sangat senang mendapat pengalaman menginap di hotel ini, mereka memiliki kolam renang yang bersih, banyak varian makanan yang berarti banyak pilihan yang bisa dipilih anak-anak saya sesuai selera."
XYZ,D***d,10,Sungguh luar biasa dan layanan penerimaan pelanggan sangat baik dan Pengurus rumah tangga menjaga kamar dengan sangat bersih dan menyenangkan.
XYZ,Rahmah S.,10,Senang sekali berada di sini. Bersih dan nyaman. Makanan adalah yang terbaik ğ??.
XYZ,Anita S. D.,10,"Saya sudah kesekian kali menginap disini, dan sangat puas dengan pelayanannya, kamarnya bersih. Terima kasih kepada pak usman dan pak bilal atas pelayanannya..ğ??ğ?»"
XYZ,Rachmawati A.,10,Tempatnya bersih dan pelayanannya baik dan ramah. Terima kasih untuk Bu Devira dan Shinta.
XYZ,Elvi B.,"9,7","Waktu check in rame banget, karena mungkin masih suasana lebaran banyak yang booking. Mba Resepsionisnya bilang, tipe kamar yg saya pesan full. Tetapi di upgrade ke kamar yg lebih luas tapi area merokok. Awalnya khawatir ada bau rokok. Eh ternyata aman, gak kecium asap rokok sama sekali. Kamar hotel luas dan bersih, makanan cukup variatif. Next bakal kesini lagi. Terima kasih d'prima ğ??."
XYZ,Natalya,9,"Kamar luas, bersih dan cukup mewah. Fasilitas kolam renang cocok untuk liburan keluarga."
XYZ,H***i,10,"Daerah bersih dan makanannya enak, saya kira lain kali akan berkunjung lagi."
XYZ,M***d,10,Sangat cocok untuk menginap sambil transfer. Kami sangat menikmati pengalaman itu. Kamarnya sangat bersih. Satu-satunya masalah adalah kebisingan karena jalan di sebelahnya.
XYZ,Vito F.,10,"Kamar bersih, AC berfungsi, pemanas air berfungsi, makanan enak."
XYZ,Surya I. U.,"9,7","10/10 Dekat terminal bus, dekat stasiun kereta dengan akses kereta ke bandara, akses mudah, akses lift aman, bersih, sikap sangat baik. Dingin."
XYZ,joanita,"9,4",Tempat tidurnya bersih. Kamarnya juga bersih.
XYZ,Gladys P. A.,"8,5","Hotelnya luas kamarnya bersih dan luas juga, tapi menurut saya AC di kamar tidak dingin tapi masih oke."
XYZ,SUKANYA U.,6,"1) Saya memesan kamar lantai tinggi, tetapi saya diberi kamar lantai rendah. 2) Toilet tidak dibersihkan dengan benar. 3) Ada kebocoran air dari langit-langit AC dan koper & pakaian saya basah. 4) Kopi & Cangkir Teh tidak bersih dengan benar, bagian dalamnya berwarna kekuningan."
XYZ,firmansyah a.,"9,4","Bersih, nyaman, recommended tempat tidur."
XYZ,Ratna E. P.,"9,7","Kamar bersih, pemanas air bagus, makanan enak untuk sarapan!"
XYZ,Karolina B. H.,"8,5",Kamar bersih dan staf yang ramah.
